timestamp,gt_x,gt_y,gt_yaw,odom_x,odom_y,pf_x,pf_y,pf_yaw,pf_cov_x,pf_cov_y,q_score,craters
0.10758495330810547,-10.160109554071067,-9.850080393321972,-1.5419444129487738,-10.160109557043944,-9.85008029142871,-2.2311054006728694,-4.681449778395562,-1.607944433724642,172.443809463828,177.0691532340341,0.0,0
0.20734572410583496,-10.160109527045059,-9.850081319621795,-1.5419444129203572,-10.160109530017905,-9.850081217729038,-2.2311054978780827,-4.681450083088195,-1.6079442612935155,172.44381006781154,177.069157809852,0.0,0
0.3074378967285156,-10.160109500019374,-9.850082245917042,-1.5419444128926536,-10.160109502992182,-9.850082144024789,-2.2311057073580556,-4.6814505871579115,-1.6079444964449663,172.44381369784335,177.06916353160324,0.0,0
0.4076871871948242,-10.160109472994003,-9.850083172207736,-1.541944412865656,-10.160109475966776,-9.85008307031598,-2.231105820823702,-4.681451356036395,-1.6079450976624845,172.44382243919495,177.06916802604067,0.0,0
0.5073943138122559,-10.160109445968953,-9.850084098493891,-1.541944412839367,-10.160109448941693,-9.850083996602637,-2.2311057455915293,-4.681451678867413,-1.6079445251229236,172.44381924808363,177.0691746890888,0.0,0
0.6073453426361084,-10.160109418944218,-9.850085024775526,-1.5419444128137882,-10.160109421916925,-9.850084922884767,-2.231105799361794,-4.681452056794909,-1.6079445176757465,172.44382597977977,177.06917901901826,0.0,0
0.7073094844818115,-10.1601093919198,-9.850085951052659,-1.541944412788892,-10.160109394892471,-9.850085849162394,-2.231105812300752,-4.681452771954486,-1.6079442270697148,172.44383748766967,177.06918906342295,0.0,0
0.807403564453125,-10.160109364895693,-9.850086877325305,-1.541944412764684,-10.16010936786833,-9.850086775435532,-2.231105783946823,-4.681453005685824,-1.607943910550606,172.44384341956052,177.06919651834585,0.0,0
0.9073448181152344,-10.160109337871901,-9.850087803593484,-1.5419444127411706,-10.160109340844503,-9.850087701704203,-2.2311056993464056,-4.681453385818465,-1.6079442326276383,172.4438412235882,177.06920311318157,0.0,0
1.0073070526123047,-10.160109310848412,-9.850088729857214,-1.5419444127183393,-10.160109313820978,-9.850088627968422,-2.2311058740727976,-4.681453693434977,-1.607943403602207,172.44384284271473,177.0692045604195,0.0,0
