timestamp,gt_x,gt_y,gt_yaw,odom_x,odom_y,pf_x,pf_y,pf_yaw,pf_cov_x,pf_cov_y,q_score,craters
0.10547399520874023,-9.99535702976195,-9.99999658040297,3.100227139783864e-07,-9.99535702976195,-9.99999658040297,-10.01688153725507,-10.060642823637188,0.002032176015397176,0.2591316348013473,0.25101751225492996,0.0,1
0.20552611351013184,-9.995356109800936,-9.999996580173542,3.099041168853959e-07,-9.995356109800936,-9.999996580173542,-10.016880081927694,-10.060642831943788,0.0020317068722881834,0.25913198696055545,0.25101750440195214,0.0,1
0.3055441379547119,-9.995355189839923,-9.999996579944115,3.097855233881205e-07,-9.995355189839923,-9.999996579944115,-10.016879270370632,-10.060642803902402,0.0020314731294338237,0.2591317118633873,0.25101749243994553,0.0,1
0.4057040214538574,-9.99535426987891,-9.99999657971469,3.0966693170551437e-07,-9.99535426987891,-9.99999657971469,-10.016878071909227,-10.060642773653436,0.0020315273518903038,0.25913152596810657,0.25101744383565566,0.0,1
0.5055053234100342,-9.995353349917899,-9.999996579485265,3.09548334476214e-07,-9.995353349917899,-9.999996579485265,-10.016877037404662,-10.060642761690213,0.002031720681116904,0.259131958901859,0.2510174247383209,0.0,1
0.6055006980895996,-9.995352429956887,-9.999996579255836,3.0942973198430153e-07,-9.995352429956887,-9.999996579255836,-10.016876048657634,-10.060642784003893,0.002031206998962343,0.25913225743127616,0.2510174166107003,0.0,1
0.7055613994598389,-9.995351509995873,-9.999996579026408,3.093111432673794e-07,-9.995351509995873,-9.999996579026408,-10.016875304448517,-10.060642773923501,0.002031255443231008,0.25913233299648675,0.25101739872624335,0.0,1
0.8056032657623291,-9.99535059003486,-9.999996578796983,3.0919254799748326e-07,-9.99535059003486,-9.999996578796983,-10.016874929523858,-10.060642760867651,0.002030989831227527,0.2591322294832681,0.25101744218707644,0.0,1
0.9055440425872803,-9.995349670073843,-9.99999657856756,3.0907396874103805e-07,-9.995349670073843,-9.99999657856756,-10.01687378600065,-10.060642746984694,0.0020312948897310908,0.25913241639930074,0.25101742908771335,0.0,1
1.005734920501709,-9.995348750112827,-9.999996578338136,3.0895538717288893e-07,-9.995348750112827,-9.999996578338136,-10.016872698292453,-10.060642733211848,0.0020314046237464335,0.2591322416215917,0.25101740332064104,0.0,1
1.1056556701660156,-9.995348014144016,-9.999996578154596,3.0886052073576157e-07,-9.995348014144016,-9.999996578154596,-10.016871829077807,-10.060642694280594,0.002030801098226909,0.2591324965430332,0.2510174062814155,0.0,1
1.2056162357330322,-9.995347094182998,-9.999996577925174,3.087419467542468e-07,-9.995347094182998,-9.999996577925174,-10.016871218639906,-10.060642693849436,0.002031268657822125,0.2591323745862722,0.2510174106151961,0.0,1
1.305614709854126,-9.995346174221984,-9.999996577695748,3.0862335208055607e-07,-9.995346174221984,-9.999996577695748,-10.016870457375452,-10.060642660147197,0.0020317283982885627,0.25913237126375227,0.2510174088343635,0.0,1
1.405766248703003,-9.995345254260966,-9.999996577466325,3.085047743860734e-07,-9.995345254260966,-9.999996577466325,-10.016869841799341,-10.060642630608758,0.002031606379482313,0.25913223246737105,0.2510174222549331,0.0,1
1.5056121349334717,-9.995344334299952,-9.999996577236901,3.083861850056279e-07,-9.995344334299952,-9.999996577236901,-10.016868759075612,-10.06064264036093,0.0020317217414051038,0.2591322493734151,0.2510174149773776,0.0,1
1.6058497428894043,-9.99534341433894,-9.999996577007474,3.0826759546491034e-07,-9.99534341433894,-9.999996577007474,-10.01686755714304,-10.06064265668413,0.002032136143255488,0.2591322975038182,0.2510174283678792,0.0,1
1.705739974975586,-9.995342494377924,-9.999996576778047,3.081490070856911e-07,-9.995342494377924,-9.999996576778047,-10.016866801662637,-10.060642675557489,0.002032084098748311,0.2591318269944898,0.25101740450692633,0.0,1
1.8056142330169678,-9.995341574416909,-9.999996576548625,3.080304253345837e-07,-9.995341574416909,-9.999996576548625,-10.016866225825403,-10.060642680074416,0.0020320461190160236,0.25913127391397417,0.25101739983585253,0.0,1
1.9056286811828613,-9.995340654455893,-9.999996576319202,3.07911844226818e-07,-9.995340654455893,-9.999996576319202,-10.016865201041114,-10.060642667778765,0.002031396526428823,0.2591310107437674,0.25101740305363224,0.0,1
2.0057129859924316,-9.995339734494873,-9.999996576089778,3.0779326839992065e-07,-9.995339734494873,-9.999996576089778,-10.016864133881377,-10.060642684040205,0.002031283180070778,0.259131252142046,0.2510173691525879,0.0,1
2.1057260036468506,-9.995338814533856,-9.999996575860354,3.076746969693853e-07,-9.995338814533856,-9.999996575860354,-10.016863401977817,-10.060642707679097,0.0020308253796352195,0.2591309532932648,0.2510173601838418,0.0,1
2.205608367919922,-9.995337894572838,-9.999996575630934,3.075561247475994e-07,-9.995337894572838,-9.999996575630934,-10.01686240459529,-10.060642691220725,0.002031121014587378,0.25913120198004463,0.2510173525618235,0.0,1
2.3056633472442627,-9.982320716178567,-9.99999643945354,1.273609265720775e-06,-9.982320716178567,-9.99999643945354,-10.00388328127162,-10.060616681142006,0.0020440980093184534,0.2591177976827702,0.25095766183363405,0.0,1
2.4056286811828613,-9.94931622796174,-9.999996401529867,1.2317346081056798e-06,-9.94931622796174,-9.999996401529867,-9.971073352895298,-10.060552986337786,0.0020642294191014886,0.25908531625601683,0.25081847029924664,0.0,0
2.5057032108306885,-9.89631244564229,-9.99999633376,1.1280820561149125e-06,-9.89631244564229,-9.99999633376,-9.918291239906383,-10.060447257582496,0.0019794339866030094,0.2589939389077513,0.25065379453532305,0.0,0
